date,balance,total_value,positions,avg_prices
2020-08-06,100413.0271480522,100611.63782004928,{'TSLA': 2},{'TSLA': 99.25248890686035}
2020-08-10,100317.3612418785,100601.0752463951,{'TSLA': 3},{'TSLA': 97.72362799580891}
2020-08-11,100224.64361642837,100591.1476142311,{'TSLA': 4},{'TSLA': 96.22212735939026}
2020-08-12,100119.88930047987,100638.14262689589,{'TSLA': 5},{'TSLA': 97.72856507720947}
2020-08-17,100363.39654738233,100730.52454573438,{'TSLA': 3},{'TSLA': 97.72856507720947}
2020-08-18,100739.43712865065,100739.43712865065,{},{}
2020-09-10,100490.6295710945,100738.18956865309,{'TSLA': 2},{'TSLA': 123.90377877807616}
2020-09-11,100116.53685750959,100737.73684682844,{'TSLA': 5},{'TSLA': 124.18005422821042}
2020-09-14,99695.49722712324,100814.48392145918,{'TSLA': 8},{'TSLA': 130.11748769092557}
2020-09-15,99394.35739078901,100893.55737247846,{'TSLA': 10},{'TSLA': 134.1079737861633}
2020-09-18,99687.82928672407,100866.89593711469,{'TSLA': 8},{'TSLA': 134.1079737861633}
2020-09-21,99986.12301615522,100884.90298441694,{'TSLA': 6},{'TSLA': 134.1079737861633}
2020-09-22,100267.66020347211,100833.30021812055,{'TSLA': 4},{'TSLA': 134.1079737861633}
2020-09-25,100130.74442469404,100809.64441859053,{'TSLA': 5},{'TSLA': 134.46953478454589}
2020-09-28,99848.66363691328,100831.46359418867,{'TSLA': 7},{'TSLA': 136.2040659576416}
2020-09-29,99707.83394446943,100825.35396400068,{'TSLA': 8},{'TSLA': 136.65726926841734}
2020-10-01,100005.30851707075,100901.62855491255,{'TSLA': 6},{'TSLA': 136.65726926841734}
2020-10-02,100280.75844446944,100834.2117525749,{'TSLA': 4},{'TSLA': 136.65726926841734}
2020-10-05,100563.26130942916,100847.04796104049,{'TSLA': 2},{'TSLA': 136.65726926841734}
2020-10-06,100700.11664800643,100838.1099799156,{'TSLA': 1},{'TSLA': 136.65726926841734}
2020-10-07,100840.74154394149,100840.74154394149,{},{}
2020-10-23,100699.3913272209,100839.60133393477,{'TSLA': 1},{'TSLA': 140.35021672058105}
2020-10-26,100558.1578958702,100838.34457189559,{'TSLA': 2},{'TSLA': 140.29182403564454}
2020-10-27,100415.45633831405,100840.13633098983,{'TSLA': 3},{'TSLA': 140.76173520914713}
2020-10-28,100278.98100197982,100820.34098733138,{'TSLA': 4},{'TSLA': 139.44013549041748}
2020-10-29,100140.90072979353,100825.61737408064,{'TSLA': 5},{'TSLA': 138.96816282958986}
2020-10-30,99880.94870760725,100786.37535860823,{'TSLA': 7},{'TSLA': 136.25611947631836}
2020-11-02,99612.67504812239,100814.20498586653,{'TSLA': 9},{'TSLA': 135.6740550910102}
2020-11-03,99328.79244201277,100883.0924755821,{'TSLA': 11},{'TSLA': 136.72264562988278}
2020-11-04,99046.85846837996,100871.1050504112,{'TSLA': 13},{'TSLA': 137.29869812011717}
2020-11-05,98753.5064108238,100943.95639251325,{'TSLA': 15},{'TSLA': 138.48234220784505}
2020-11-18,98914.55753062056,101185.54419443892,{'TSLA': 14},{'TSLA': 138.48234220784505}
2020-11-19,99412.32828013228,101242.98501841353,{'TSLA': 11},{'TSLA': 138.48234220784505}
2020-11-20,99900.44868598555,101206.07539496993,{'TSLA': 8},{'TSLA': 138.48234220784505}
2020-11-23,100594.55287379073,101290.3528615837,{'TSLA': 4},{'TSLA': 138.48234220784505}
2020-11-24,101333.31901996993,101333.31901996993,{},{}
2021-02-11,101061.49512189864,101332.0484666252,{'TSLA': 1},{'TSLA': 270.823898071289}
2021-02-12,100515.8710247917,101331.99105042647,{'TSLA': 3},{'TSLA': 271.8159983927408}
2021-02-16,99717.85477302168,101310.29483649824,{'TSLA': 6},{'TSLA': 268.7440411580403}
2021-02-17,98917.9066596794,101312.35654981612,{'TSLA': 9},{'TSLA': 267.9347066989474}
2021-02-18,98128.7393053398,101278.25920280073,{'TSLA': 12},{'TSLA': 266.63164288584386}
2021-02-19,97345.65804810713,101252.15783448408,{'TSLA': 15},{'TSLA': 265.44406479085285}
2021-02-22,96391.0386944084,100916.20545771407,{'TSLA': 19},{'TSLA': 259.7515960821855}
2021-02-23,95457.32022559737,100815.09364783858,{'TSLA': 23},{'TSLA': 255.1303823640243}
2021-02-24,94465.97088026046,101144.1507813835,{'TSLA': 27},{'TSLA': 254.0128940633138}
2021-02-25,93554.4346056633,100604.04112726974,{'TSLA': 31},{'TSLA': 250.60917465505293}
2021-02-26,92651.86725196456,100532.7007633171,{'TSLA': 35},{'TSLA': 247.72719337158202}
2021-03-01,91692.00266804123,101031.59277119064,{'TSLA': 39},{'TSLA': 246.90554748535155}
2021-03-02,90774.8340577507,100613.80764478684,{'TSLA': 43},{'TSLA': 245.24383633067995}
2021-03-03,89902.02977479172,100135.49663270188,{'TSLA': 47},{'TSLA': 242.9210477697494}
2021-03-04,89071.61451819993,99636.09455970384,{'TSLA': 51},{'TSLA': 240.13146081902}
2021-03-05,88272.55058893967,99234.96719965745,{'TSLA': 55},{'TSLA': 237.17760783691406}
2021-03-08,87332.27889681626,98592.27920199205,{'TSLA': 60},{'TSLA': 233.06733538589478}
2021-03-09,86207.52290163805,100801.75660525133,{'TSLA': 65},{'TSLA': 232.4276325897217}
2021-03-10,85314.88551192857,100680.26510482408,{'TSLA': 69},{'TSLA': 231.87584794262872}
2021-03-11,84380.15272414782,101403.7525013695,{'TSLA': 73},{'TSLA': 231.9611821345499}
2021-03-12,83684.72899842456,101259.22222352221,{'TSLA': 76},{'TSLA': 231.94197396770275}
2021-03-15,83447.51302270129,101617.9726937218,{'TSLA': 77},{'TSLA': 231.99748048400878}
2021-03-17,83680.21574680712,101459.40196506884,{'TSLA': 76},{'TSLA': 231.99748048400878}
2021-03-18,83896.7180280266,100225.71811957934,{'TSLA': 75},{'TSLA': 231.99748048400878}
2021-03-24,83685.41794169237,99652.25766337206,{'TSLA': 76},{'TSLA': 231.7119884557222}
2021-03-25,83470.74114522936,99907.41779623034,{'TSLA': 77},{'TSLA': 231.47776518308962}
2021-03-26,83056.855344265,99349.55178591539,{'TSLA': 79},{'TSLA': 230.84397114002854}
2021-03-29,82647.92114522935,99152.75137594224,{'TSLA': 81},{'TSLA': 230.180344680221}
2021-03-30,82010.665514843,99808.02580537034,{'TSLA': 84},{'TSLA': 229.53408987481254}
2021-03-31,81563.93357658006,100711.25959586717,{'TSLA': 86},{'TSLA': 229.37901729938596}
2021-04-01,81121.32575342942,100532.65863917161,{'TSLA': 88},{'TSLA': 229.18412853292986}
2021-04-07,81343.75875875475,100801.88835165025,{'TSLA': 87},{'TSLA': 229.18412853292986}
2021-04-08,81798.16956078721,101172.50298058701,{'TSLA': 85},{'TSLA': 229.18412853292986}
2021-04-09,82248.06489379502,100978.95210082627,{'TSLA': 83},{'TSLA': 229.18412853292986}
2021-04-12,82714.58357094956,101668.04345559311,{'TSLA': 81},{'TSLA': 229.18412853292986}
2021-04-13,83475.14127350999,103295.46186066819,{'TSLA': 78},{'TSLA': 229.18412853292986}
2021-04-14,84205.63902399827,102511.38853571702,{'TSLA': 75},{'TSLA': 229.18412853292986}
2021-04-15,85188.78725245286,102674.90442469408,{'TSLA': 71},{'TSLA': 229.18412853292986}
2021-04-16,86173.1742311516,102694.92787800219,{'TSLA': 67},{'TSLA': 229.18412853292986}
2021-04-19,87124.0614179802,102131.29184095384,{'TSLA': 63},{'TSLA': 229.18412853292986}
2021-04-20,87841.33241822435,102221.13222291185,{'TSLA': 60},{'TSLA': 229.18412853292986}
2021-04-21,88583.70827810289,102721.98789541246,{'TSLA': 57},{'TSLA': 229.18412853292986}
2021-04-22,89301.67859054185,102256.09863448716,{'TSLA': 54},{'TSLA': 229.18412853292986}
2021-04-23,90029.34918444444,102429.14908068467,{'TSLA': 51},{'TSLA': 229.18412853292986}
2021-04-26,90765.81098139573,102577.0109325676,{'TSLA': 48},{'TSLA': 229.18412853292986}
2021-04-27,91234.16781489181,102040.18099848556,{'TSLA': 46},{'TSLA': 229.18412853292986}
2021-04-28,91464.40300777816,101880.4026873436,{'TSLA': 45},{'TSLA': 229.18412853292986}
2021-04-30,91226.6865320549,102104.7663355217,{'TSLA': 46},{'TSLA': 229.34787521098065}
2021-05-03,90768.62992594528,101727.03007242965,{'TSLA': 48},{'TSLA': 229.3137263711402}
2021-05-04,90318.11417835616,101544.78120106124,{'TSLA': 50},{'TSLA': 229.13149226807684}
2021-05-05,89645.50323591231,101498.77661237716,{'TSLA': 53},{'TSLA': 228.83368973297527}
2021-05-06,88980.29971790695,101366.3793077507,{'TSLA': 56},{'TSLA': 228.43551917594752}
2021-05-07,88306.2573375206,101529.53420824814,{'TSLA': 59},{'TSLA': 228.22765176676972}
2021-05-10,87675.58831951523,100675.74786541366,{'TSLA': 62},{'TSLA': 227.3403301974965}
2021-05-11,86850.83203655624,100429.23230511093,{'TSLA': 66},{'TSLA': 226.04328416975406}
2021-05-12,86062.52549700545,99826.62583880233,{'TSLA': 70},{'TSLA': 224.3737613536364}
2021-05-13,85298.50988671492,99400.1969899864,{'TSLA': 74},{'TSLA': 222.55647168979831}
2021-05-14,84510.40355938338,99843.64370220565,{'TSLA': 78},{'TSLA': 221.23442605611046}
2021-05-17,83739.52776324081,99506.21489702987,{'TSLA': 82},{'TSLA': 219.8312320551121}
2021-05-18,82967.26392272567,99532.870886837,{'TSLA': 86},{'TSLA': 218.57470777946895}
2021-05-19,82214.23261339951,99118.0332725792,{'TSLA': 90},{'TSLA': 217.21617975956113}
2021-05-20,81430.07688799668,99815.85066119004,{'TSLA': 94},{'TSLA': 216.30438195492906}
2021-05-21,80653.79572851182,99629.20872289658,{'TSLA': 98},{'TSLA': 215.3866639106959}
2021-05-24,79843.40047192002,100462.36055492783,{'TSLA': 102},{'TSLA': 214.87537568470583}
2021-05-25,79237.10576420212,100401.25638370895,{'TSLA': 105},{'TSLA': 214.50079073864654}
2021-05-26,78822.93968445969,100905.24264771653,{'TSLA': 107},{'TSLA': 214.35279539533008}
2021-05-27,78400.95243687058,101321.83654636765,{'TSLA': 109},{'TSLA': 214.28198490724247}
2021-06-01,78607.71112975692,101068.11036071395,{'TSLA': 108},{'TSLA': 214.28198490724247}
2021-06-02,78808.21608813094,100390.82924731063,{'TSLA': 107},{'TSLA': 214.28198490724247}
2021-06-03,78997.97181199264,99238.31888840866,{'TSLA': 106},{'TSLA': 214.28198490724247}
2021-06-14,79202.66258280563,100821.81266825485,{'TSLA': 105},{'TSLA': 214.28198490724247}
2021-06-22,79409.35801504135,101031.30491445541,{'TSLA': 104},{'TSLA': 214.28198490724247}
2021-06-23,79845.63365008163,102169.01441790389,{'TSLA': 102},{'TSLA': 214.28198490724247}
2021-06-24,80523.77385264204,102957.8345978813,{'TSLA': 99},{'TSLA': 214.28198490724247}
2021-06-25,81193.97197776411,102693.81182151411,{'TSLA': 96},{'TSLA': 214.28198490724247}
2021-06-28,81881.0032589836,103231.3232968254,{'TSLA': 93},{'TSLA': 214.28198490724247}
2021-06-29,82786.77557166672,102982.65540870285,{'TSLA': 89},{'TSLA': 214.28198490724247}
2021-06-30,83691.13596760177,102949.30254780197,{'TSLA': 85},{'TSLA': 214.28198490724247}
2021-07-01,84367.37803052903,102897.19089673996,{'TSLA': 82},{'TSLA': 214.28198490724247}
2021-07-02,85044.59913967515,102922.29938076402,{'TSLA': 79},{'TSLA': 214.28198490724247}
2021-07-06,85702.51956150438,102411.8796078911,{'TSLA': 76},{'TSLA': 214.28198490724247}
2021-07-07,86345.52490540697,102032.00809022142,{'TSLA': 73},{'TSLA': 214.28198490724247}
2021-07-08,86779.29636378099,102229.1329726677,{'TSLA': 71},{'TSLA': 214.28198490724247}
2021-07-09,86997.06071784593,102325.89433601,{'TSLA': 70},{'TSLA': 214.28198490724247}
2021-07-12,87224.3988168297,102995.49874663926,{'TSLA': 69},{'TSLA': 214.28198490724247}
2021-07-13,87446.02263459397,102599.59581574632,{'TSLA': 68},{'TSLA': 214.28198490724247}
2021-07-14,87662.59817621995,102254.75161860276,{'TSLA': 67},{'TSLA': 214.28198490724247}
2021-07-19,87445.97610757066,102093.62912270738,{'TSLA': 68},{'TSLA': 214.30169202109616}
2021-07-20,87004.2024307213,102415.86945342638,{'TSLA': 70},{'TSLA': 214.4755533469129}
2021-07-21,86565.90558538439,102292.86505804064,{'TSLA': 72},{'TSLA': 214.59146638362247}
2021-07-22,86131.63274905016,102146.71261355211,{'TSLA': 74},{'TSLA': 214.64673535074388}
2021-07-23,85915.95828232958,102000.45878586962,{'TSLA': 75},{'TSLA': 214.6471051023417}
2021-07-26,85695.53241062547,102355.23895359422,{'TSLA': 76},{'TSLA': 214.70998361025957}
2021-07-27,85479.39081769944,102028.7441197014,{'TSLA': 77},{'TSLA': 214.71558892604875}
2021-07-28,85262.51515403367,102083.9954396782,{'TSLA': 78},{'TSLA': 214.7304616791221}
2021-08-02,85734.15538297653,103712.46238981247,{'TSLA': 76},{'TSLA': 214.7304616791221}
2021-08-03,86205.84222663498,103712.76236213303,{'TSLA': 74},{'TSLA': 214.7304616791221}
2021-08-04,86915.05128956222,103740.15755176925,{'TSLA': 71},{'TSLA': 214.7304616791221}
2021-08-05,87627.96667968368,103826.24713622665,{'TSLA': 68},{'TSLA': 214.7304616791221}
2021-08-06,88325.36760102463,103472.53473054123,{'TSLA': 65},{'TSLA': 214.7304616791221}
2021-08-09,89037.41383553695,103788.45372201156,{'TSLA': 62},{'TSLA': 214.7304616791221}
2021-08-10,89745.69383578109,103708.83031039046,{'TSLA': 59},{'TSLA': 214.7304616791221}
2021-08-11,90451.80602309798,103664.44615981673,{'TSLA': 56},{'TSLA': 214.7304616791221}
2021-08-12,91172.33377309797,103932.08377309797,{'TSLA': 53},{'TSLA': 214.7304616791221}
2021-08-13,91887.78661651228,103840.62017364119,{'TSLA': 50},{'TSLA': 214.7304616791221}
2021-08-16,92343.77582513045,103322.49555169295,{'TSLA': 48},{'TSLA': 214.7304616791221}
2021-08-17,92786.13868960188,102993.69212588118,{'TSLA': 46},{'TSLA': 214.7304616791221}
2021-08-18,93014.57235634993,103349.42220986556,{'TSLA': 45},{'TSLA': 214.7304616791221}
2021-08-20,92559.61219686507,103217.0185384178,{'TSLA': 47},{'TSLA': 215.25172202224164}
2021-08-23,92322.94342918013,103623.74347800825,{'TSLA': 48},{'TSLA': 215.67707714021444}
2021-08-30,92565.3364654808,104016.26009524154,{'TSLA': 47},{'TSLA': 215.67707714021444}
2021-08-31,93054.32599645614,104090.12624364853,{'TSLA': 45},{'TSLA': 215.67707714021444}
2021-09-01,93542.22994417953,104064.18677706528,{'TSLA': 43},{'TSLA': 215.67707714021444}
2021-09-02,94029.0016939354,104038.33189413071,{'TSLA': 41},{'TSLA': 215.67707714021444}
2021-09-03,94760.83811600876,104052.72468217087,{'TSLA': 38},{'TSLA': 215.67707714021444}
2021-09-07,95512.005178936,104296.07164622116,{'TSLA': 35},{'TSLA': 215.67707714021444}
2021-09-08,96264.12128881454,104305.40107397079,{'TSLA': 32},{'TSLA': 215.67707714021444}
2021-09-09,97017.22641418075,104314.20627257919,{'TSLA': 29},{'TSLA': 215.67707714021444}
2021-09-10,97751.76016369247,104132.76699962997,{'TSLA': 26},{'TSLA': 215.67707714021444}
2021-09-13,98493.017178936,104189.35062925339,{'TSLA': 23},{'TSLA': 215.67707714021444}
2021-09-14,99235.76267918014,104199.02928074264,{'TSLA': 20},{'TSLA': 215.67707714021444}
2021-09-15,99738.14545023728,104273.12536967087,{'TSLA': 18},{'TSLA': 215.67707714021444}
2021-09-16,100241.30079389573,104278.5808231926,{'TSLA': 16},{'TSLA': 215.67707714021444}
2021-09-17,100746.12112739183,104290.40774848558,{'TSLA': 14},{'TSLA': 215.67707714021444}
2021-09-20,101231.41434617234,104152.09433884812,{'TSLA': 12},{'TSLA': 215.67707714021444}
2021-09-21,101722.84143958666,104187.44150672533,{'TSLA': 10},{'TSLA': 215.67707714021444}
2021-09-22,101972.23746039964,104228.05746772386,{'TSLA': 9},{'TSLA': 215.67707714021444}
2021-09-23,102222.1995801964,104231.90624523546,{'TSLA': 8},{'TSLA': 215.67707714021444}
2021-09-27,102748.24537108994,104330.96546386338,{'TSLA': 6},{'TSLA': 215.67707714021444}
2021-09-28,103265.10034978867,104301.84705389023,{'TSLA': 4},{'TSLA': 215.67707714021444}
2021-09-29,103784.4528284874,104305.32618053818,{'TSLA': 2},{'TSLA': 215.67707714021444}
2021-09-30,104299.922536129,104299.922536129,{},{}
2021-11-15,103622.65362005234,104298.24694280625,{'TSLA': 2},{'TSLA': 338.13445803833}
2021-11-16,102917.79714641953,104324.10378704453,{'TSLA': 4},{'TSLA': 345.03134742736813}
2021-11-17,101826.69815719224,104367.72144210435,{'TSLA': 7},{'TSLA': 352.8891969909668}
2021-11-18,100728.22180285264,104382.82171740342,{'TSLA': 10},{'TSLA': 356.7700733276367}
2021-11-19,99589.02477584459,104516.28463302233,{'TSLA': 13},{'TSLA': 361.9921354064941}
2021-12-06,98914.678762661,103959.72881148913,{'TSLA': 15},{'TSLA': 358.6162515645345}
2021-12-07,97860.87698211291,104171.37716521838,{'TSLA': 18},{'TSLA': 357.3358641120063}
2021-12-08,96789.84800011828,104272.56815392687,{'TSLA': 21},{'TSLA': 357.24164457194007}
2021-12-09,95449.1095756798,103814.1097282677,{'TSLA': 25},{'TSLA': 353.67251841796866}
2021-12-10,94430.06251635363,103922.34278979113,{'TSLA': 28},{'TSLA': 352.1378578491211}
2021-12-13,93139.22733886339,103447.60038573839,{'TSLA': 32},{'TSLA': 348.42797491455076}
2021-12-14,91858.93601989366,103361.05577087023,{'TSLA': 36},{'TSLA': 345.24962545098197}
2021-12-15,90555.31475365831,103568.51421654894,{'TSLA': 40},{'TSLA': 343.2901945617676}
2021-12-16,89317.1855498009,102912.01196581652,{'TSLA': 44},{'TSLA': 340.1985678710937}
2021-12-17,87760.34797182848,102992.32425967028,{'TSLA': 49},{'TSLA': 337.2362155979701}
2021-12-20,86257.94801684191,102456.86861010363,{'TSLA': 54},{'TSLA': 333.8143429497613}
2021-12-21,85004.32335253527,103149.23607226183,{'TSLA': 58},{'TSLA': 332.38964109644394}
2021-12-22,83656.8181583214,104506.79868810656,{'TSLA': 62},{'TSLA': 332.6629738356067}
2021-12-23,82231.72886571886,105705.72819433214,{'TSLA': 66},{'TSLA': 334.0786919759114}
2021-12-27,81500.70623742296,106296.67962609483,{'TSLA': 68},{'TSLA': 334.9884749809713}
2021-12-28,82224.62725823595,106170.96728509142,{'TSLA': 66},{'TSLA': 334.9884749809713}
2021-12-29,83670.4323008385,106118.35838726428,{'TSLA': 62},{'TSLA': 334.9884749809713}
2021-12-30,85095.12517596057,105788.36510515978,{'TSLA': 58},{'TSLA': 334.9884749809713}
2021-12-31,86501.75617498401,105523.79670232776,{'TSLA': 54},{'TSLA': 334.9884749809713}
2022-01-03,88098.86313335803,108095.19644634631,{'TSLA': 50},{'TSLA': 334.9884749809713}
2022-01-04,89629.11696783069,107256.16311040882,{'TSLA': 46},{'TSLA': 334.9884749809713}
2022-01-05,91077.49280132678,106311.1727329674,{'TSLA': 42},{'TSLA': 334.9884749809713}
2022-01-06,92494.67317693713,105980.87294500353,{'TSLA': 38},{'TSLA': 334.9884749809713}
2022-01-07,93861.58392620471,105500.46417522815,{'TSLA': 34},{'TSLA': 334.9884749809713}
2022-01-10,94917.64580132678,105851.55241753772,{'TSLA': 31},{'TSLA': 334.9884749809713}
2022-01-11,95625.53617693714,105914.73582293323,{'TSLA': 29},{'TSLA': 334.9884749809713}
2022-01-12,96361.27867742542,106317.25841375355,{'TSLA': 27},{'TSLA': 334.9884749809713}
2022-01-13,96703.78815661243,105643.97480212024,{'TSLA': 26},{'TSLA': 334.9884749809713}
2022-01-14,97052.3082817345,105799.05815966419,{'TSLA': 25},{'TSLA': 334.9884749809713}
2022-01-19,96386.87785247424,105347.7277975426,{'TSLA': 27},{'TSLA': 334.78304828831614}
2022-01-20,95388.61159347155,105351.31148360827,{'TSLA': 30},{'TSLA': 334.54695209290736}
2022-01-21,94127.81973495104,104825.3529991112,{'TSLA': 34},{'TSLA': 332.24118886199204}
2022-01-24,92885.57973495104,104665.57973495104,{'TSLA': 38},{'TSLA': 329.9326426659929}
2022-01-25,91658.82187643053,104516.42179098132,{'TSLA': 42},{'TSLA': 327.6951971387676}
2022-01-26,90406.69199154284,104780.31204769519,{'TSLA': 46},{'TSLA': 326.39843836338986}
2022-01-27,89022.47681469348,103117.17691845325,{'TSLA': 51},{'TSLA': 321.520457677751}
2022-01-28,87609.48288784412,103408.01633510974,{'TSLA': 56},{'TSLA': 318.02745122169046}
2022-01-31,86045.72173672107,105092.36114101794,{'TSLA': 61},{'TSLA': 317.5786626153723}
2022-02-01,84491.0863709679,104978.58569958118,{'TSLA': 66},{'TSLA': 317.0596028074376}
2022-02-02,83281.33219347766,104413.39823351672,{'TSLA': 70},{'TSLA': 316.20982803973027}
2022-02-03,82090.95736132434,104072.41030321887,{'TSLA': 74},{'TSLA': 315.1900377693843}
2022-02-04,80857.63288415149,104863.95386803821,{'TSLA': 78},{'TSLA': 314.8254778475294}
2022-02-07,79645.63647643664,104446.26220885852,{'TSLA': 82},{'TSLA': 314.2363863392943}
2022-02-08,78721.71444588855,104845.04864388659,{'TSLA': 85},{'TSLA': 314.00359659259095}
2022-02-09,77787.78247643664,105126.44824792101,{'TSLA': 88},{'TSLA': 313.90042817979696}
2022-02-10,77183.14611791613,104319.64575170519,{'TSLA': 90},{'TSLA': 313.63193375936265}
2022-02-11,76321.28614846422,102981.2852024193,{'TSLA': 93},{'TSLA': 312.7713334171456}
2022-02-14,75735.8622815819,103468.26355721666,{'TSLA': 95},{'TSLA': 312.33850394396705}
2022-02-15,75119.29402016832,104944.52946328356,{'TSLA': 97},{'TSLA': 312.2445993411386}
2022-02-16,74502.08510409166,104973.95458041002,{'TSLA': 99},{'TSLA': 312.16096012290006}
2022-02-17,73916.26753335191,103420.05107217027,{'TSLA': 101},{'TSLA': 311.7698279495728}
2022-02-18,73629.32186968614,102766.6422432213,{'TSLA': 102},{'TSLA': 311.5166498683591}
2022-02-22,73080.08753753282,101559.79310393907,{'TSLA': 104},{'TSLA': 310.79742902621103}
2022-02-23,72314.28351952745,99565.04273583605,{'TSLA': 107},{'TSLA': 309.2311835208534}
2022-02-24,71244.52246679307,100873.01318944932,{'TSLA': 111},{'TSLA': 307.71619540059174}
2022-02-25,70162.61597997666,101207.63245946885,{'TSLA': 115},{'TSLA': 306.41221022853995}
2022-02-28,68999.88204235458,103526.9396290245,{'TSLA': 119},{'TSLA': 305.8751102008753}
2022-03-01,67845.23626293564,103284.40481151962,{'TSLA': 123},{'TSLA': 305.30718612457815}
